GEN_TPS_1	GEN_TPS_2	gen_predetermined_commit
Hawaii_GasDistribution	2022040602	0
Hawaii_GasDistribution	2022040604	0
Hawaii_GasDistribution	2022040606	0
Hawaii_GasDistribution	2022040608	0
Hawaii_GasDistribution	2022040610	0
Hawaii_GasDistribution	2022040612	0
Hawaii_GasDistribution	2022040614	0
Hawaii_GasDistribution	2022040616	0
Hawaii_GasDistribution	2022040618	0
Hawaii_GasDistribution	2022040620	0
Hawaii_GasDistribution	2022040622	0
Hawaii_GasDistribution	2022060600	0
Hawaii_GasDistribution	2022060602	0
Hawaii_GasDistribution	2022060604	0
Hawaii_GasDistribution	2022060606	0
Hawaii_GasDistribution	2022060608	0
Hawaii_GasDistribution	2022060610	0
Hawaii_GasDistribution	2022060612	0
Hawaii_GasDistribution	2022060614	0
Hawaii_GasDistribution	2022060616	0
Hawaii_GasDistribution	2022060618	0
Hawaii_GasDistribution	2022060620	0
Hawaii_GasDistribution	2022060622	0
Hawaii_GasDistribution	2022080600	0
Hawaii_GasDistribution	2022080602	0
Hawaii_GasDistribution	2022080604	0
Hawaii_GasDistribution	2022080606	0
Hawaii_GasDistribution	2022080608	0
Hawaii_GasDistribution	2022080610	0
Hawaii_GasDistribution	2022080612	0
Hawaii_GasDistribution	2022080614	0
Hawaii_GasDistribution	2022080616	0
Hawaii_GasDistribution	2022080618	0
Hawaii_GasDistribution	2022080620	0
Hawaii_GasDistribution	2022080622	0
Hawaii_GasDistribution	2022100600	0
Hawaii_GasDistribution	2022100602	0
Hawaii_GasDistribution	2022100604	0
Hawaii_GasDistribution	2022100606	0
Hawaii_GasDistribution	2022100608	0
Hawaii_GasDistribution	2022100610	0
Hawaii_GasDistribution	2022100612	0
Hawaii_GasDistribution	2022100614	0
Hawaii_GasDistribution	2022100616	0
Hawaii_GasDistribution	2022100618	0
Hawaii_GasDistribution	2022100620	0
Hawaii_GasDistribution	2022100622	0
Hawaii_GasDistribution	2022120600	0
Hawaii_GasDistribution	2022120602	0
Hawaii_GasDistribution	2022120604	0
Hawaii_GasDistribution	2022120606	0
Hawaii_GasDistribution	2022120608	0
Hawaii_GasDistribution	2022120610	0
Hawaii_GasDistribution	2022120612	0
Hawaii_GasDistribution	2022120614	0
Hawaii_GasDistribution	2022120616	0
Hawaii_GasDistribution	2022120618	0
Hawaii_GasDistribution	2022120620	0
Hawaii_GasDistribution	2022120622	0
Hawaii_GasDistribution	2025021000	0
Hawaii_GasDistribution	2025021002	0
Hawaii_GasDistribution	2025021004	0
Hawaii_GasDistribution	2025021006	0
Hawaii_GasDistribution	2025021008	0
Hawaii_GasDistribution	2025021010	0
Hawaii_GasDistribution	2025021012	0
Hawaii_GasDistribution	2025021014	0
Hawaii_GasDistribution	2025021016	0
Hawaii_GasDistribution	2025021018	0
Hawaii_GasDistribution	2025021020	0
Hawaii_GasDistribution	2025021022	0
Hawaii_GasDistribution	2025041000	0
Hawaii_GasDistribution	2025041002	0
Hawaii_GasDistribution	2025041004	0
Hawaii_GasDistribution	2025041006	0
Hawaii_GasDistribution	2025041008	0
Hawaii_GasDistribution	2025041010	0
Hawaii_GasDistribution	2025041012	0
Hawaii_GasDistribution	2025041014	0
Hawaii_GasDistribution	2025041016	0
Hawaii_GasDistribution	2025041018	0
Hawaii_GasDistribution	2025041020	0
Hawaii_GasDistribution	2025041022	0
Hawaii_GasDistribution	2025061000	0
Hawaii_GasDistribution	2025061002	0
Hawaii_GasDistribution	2025061004	0
Hawaii_GasDistribution	2025061006	0
Hawaii_GasDistribution	2025061008	0
Hawaii_GasDistribution	2025061010	0
Hawaii_GasDistribution	2025061012	0
Hawaii_GasDistribution	2025061014	0
Hawaii_GasDistribution	2025061016	0
Hawaii_GasDistribution	2025061018	0
Hawaii_GasDistribution	2025061020	0
Hawaii_GasDistribution	2025061022	0
Hawaii_GasDistribution	2025081000	0
Hawaii_GasDistribution	2025081002	0
Hawaii_GasDistribution	2025081004	0
Hawaii_GasDistribution	2025081006	0
Hawaii_GasDistribution	2025081008	0
Hawaii_GasDistribution	2025081010	0
Hawaii_GasDistribution	2025081012	0
Hawaii_GasDistribution	2025081014	0
Hawaii_GasDistribution	2025081016	0
Hawaii_GasDistribution	2025081018	0
Hawaii_GasDistribution	2025081020	0
Hawaii_GasDistribution	2025081022	0
Hawaii_GasDistribution	2025101000	0
Hawaii_GasDistribution	2025101002	0
Hawaii_GasDistribution	2025101004	0
Hawaii_GasDistribution	2025101006	0
Hawaii_GasDistribution	2025101008	0
Hawaii_GasDistribution	2025101010	0
Hawaii_GasDistribution	2025101012	0
Hawaii_GasDistribution	2025101014	0
Hawaii_GasDistribution	2025101016	0
Hawaii_GasDistribution	2025101018	0
Hawaii_GasDistribution	2025101020	0
Hawaii_GasDistribution	2025101022	0
Hawaii_GasDistribution	2025121000	0
Hawaii_GasDistribution	2025121002	0
Hawaii_GasDistribution	2025121004	0
Hawaii_GasDistribution	2025121006	0
Hawaii_GasDistribution	2025121008	0
Hawaii_GasDistribution	2025121010	0
Hawaii_GasDistribution	2025121012	0
Hawaii_GasDistribution	2025121014	0
Hawaii_GasDistribution	2025121016	0
Hawaii_GasDistribution	2025121018	0
Hawaii_GasDistribution	2025121020	0
Hawaii_GasDistribution	2025121022	0
Hawaii_GasDistribution	2030021400	0
Hawaii_GasDistribution	2030021402	0
Hawaii_GasDistribution	2030021404	0
Hawaii_GasDistribution	2030021406	0
Hawaii_GasDistribution	2030021408	0
Hawaii_GasDistribution	2030021410	0
Hawaii_GasDistribution	2030021412	0
Hawaii_GasDistribution	2030021414	0
Hawaii_GasDistribution	2030021416	0
Hawaii_GasDistribution	2030021418	0
Hawaii_GasDistribution	2030021420	0
Hawaii_GasDistribution	2030021422	0
Hawaii_GasDistribution	2030041400	0
Hawaii_GasDistribution	2030041402	0
Hawaii_GasDistribution	2030041404	0
Hawaii_GasDistribution	2030041406	0
Hawaii_GasDistribution	2030041408	0
Hawaii_GasDistribution	2030041410	0
Hawaii_GasDistribution	2030041412	0
Hawaii_GasDistribution	2030041414	0
Hawaii_GasDistribution	2030041416	0
Hawaii_GasDistribution	2030041418	0
Hawaii_GasDistribution	2030041420	0
Hawaii_GasDistribution	2030041422	0
Hawaii_GasDistribution	2030061400	0
Hawaii_GasDistribution	2030061402	0
Hawaii_GasDistribution	2030061404	0
Hawaii_GasDistribution	2030061406	0
Hawaii_GasDistribution	2030061408	0
Hawaii_GasDistribution	2030061410	0
Hawaii_GasDistribution	2030061412	0
Hawaii_GasDistribution	2030061414	0
Hawaii_GasDistribution	2030061416	0
Hawaii_GasDistribution	2030061418	0
Hawaii_GasDistribution	2030061420	0
Hawaii_GasDistribution	2030061422	0
Hawaii_GasDistribution	2030081400	0
Hawaii_GasDistribution	2030081402	0
Hawaii_GasDistribution	2030081404	0
Hawaii_GasDistribution	2030081406	0
Hawaii_GasDistribution	2030081408	0
Hawaii_GasDistribution	2030081410	0
Hawaii_GasDistribution	2030081412	0
Hawaii_GasDistribution	2030081414	0
Hawaii_GasDistribution	2030081416	0
Hawaii_GasDistribution	2030081418	0
Hawaii_GasDistribution	2030081420	0
Hawaii_GasDistribution	2030081422	0
Hawaii_GasDistribution	2030101400	0
Hawaii_GasDistribution	2030101402	0
Hawaii_GasDistribution	2030101404	0
Hawaii_GasDistribution	2030101406	0
Hawaii_GasDistribution	2030101408	0
Hawaii_GasDistribution	2030101410	0
Hawaii_GasDistribution	2030101412	0
Hawaii_GasDistribution	2030101414	0
Hawaii_GasDistribution	2030101416	0
Hawaii_GasDistribution	2030101418	0
Hawaii_GasDistribution	2030101420	0
Hawaii_GasDistribution	2030101422	0
Hawaii_GasDistribution	2030121400	0
Hawaii_GasDistribution	2030121402	0
Hawaii_GasDistribution	2030121404	0
Hawaii_GasDistribution	2030121406	0
Hawaii_GasDistribution	2030121408	0
Hawaii_GasDistribution	2030121410	0
Hawaii_GasDistribution	2030121412	0
Hawaii_GasDistribution	2030121414	0
Hawaii_GasDistribution	2030121416	0
Hawaii_GasDistribution	2030121418	0
Hawaii_GasDistribution	2030121420	0
Hawaii_GasDistribution	2030121422	0
Hawaii_GasDistribution	2035021800	0
Hawaii_GasDistribution	2035021802	0
Hawaii_GasDistribution	2035021804	0
Hawaii_GasDistribution	2035021806	0
Hawaii_GasDistribution	2035021808	0
Hawaii_GasDistribution	2035021810	0
Hawaii_GasDistribution	2035021812	0
Hawaii_GasDistribution	2035021814	0
Hawaii_GasDistribution	2035021816	0
Hawaii_GasDistribution	2035021818	0
Hawaii_GasDistribution	2035021820	0
Hawaii_GasDistribution	2035021822	0
Hawaii_GasDistribution	2035041800	0
Hawaii_GasDistribution	2035041802	0
Hawaii_GasDistribution	2035041804	0
Hawaii_GasDistribution	2035041806	0
Hawaii_GasDistribution	2035041808	0
Hawaii_GasDistribution	2035041810	0
Hawaii_GasDistribution	2035041812	0
Hawaii_GasDistribution	2035041814	0
Hawaii_GasDistribution	2035041816	0
Hawaii_GasDistribution	2035041818	0
Hawaii_GasDistribution	2035041820	0
Hawaii_GasDistribution	2035041822	0
Hawaii_GasDistribution	2035061800	0
Hawaii_GasDistribution	2035061802	0
Hawaii_GasDistribution	2035061804	0
Hawaii_GasDistribution	2035061806	0
Hawaii_GasDistribution	2035061808	0
Hawaii_GasDistribution	2035061810	0
Hawaii_GasDistribution	2035061812	0
Hawaii_GasDistribution	2035061814	0
Hawaii_GasDistribution	2035061816	0
Hawaii_GasDistribution	2035061818	0
Hawaii_GasDistribution	2035061820	0
Hawaii_GasDistribution	2035061822	0
Hawaii_GasDistribution	2035081800	0
Hawaii_GasDistribution	2035081802	0
Hawaii_GasDistribution	2035081804	0
Hawaii_GasDistribution	2035081806	0
Hawaii_GasDistribution	2035081808	0
Hawaii_GasDistribution	2035081810	0
Hawaii_GasDistribution	2035081812	0
Hawaii_GasDistribution	2035081814	0
Hawaii_GasDistribution	2035081816	0
Hawaii_GasDistribution	2035081818	0
Hawaii_GasDistribution	2035081820	0
Hawaii_GasDistribution	2035081822	0
Hawaii_GasDistribution	2035101800	0
Hawaii_GasDistribution	2035101802	0
Hawaii_GasDistribution	2035101804	0
Hawaii_GasDistribution	2035101806	0
Hawaii_GasDistribution	2035101808	0
Hawaii_GasDistribution	2035101810	0
Hawaii_GasDistribution	2035101812	0
Hawaii_GasDistribution	2035101814	0
Hawaii_GasDistribution	2035101816	0
Hawaii_GasDistribution	2035101818	0
Hawaii_GasDistribution	2035101820	0
Hawaii_GasDistribution	2035101822	0
Hawaii_GasDistribution	2035121800	0
Hawaii_GasDistribution	2035121802	0
Hawaii_GasDistribution	2035121804	0
Hawaii_GasDistribution	2035121806	0
Hawaii_GasDistribution	2035121808	0
Hawaii_GasDistribution	2035121810	0
Hawaii_GasDistribution	2035121812	0
Hawaii_GasDistribution	2035121814	0
Hawaii_GasDistribution	2035121816	0
Hawaii_GasDistribution	2035121818	0
Hawaii_GasDistribution	2035121820	0
Hawaii_GasDistribution	2035121822	0
Hawaii_GasDistribution	2040022200	0
Hawaii_GasDistribution	2040022202	0
Hawaii_GasDistribution	2040022204	0
Hawaii_GasDistribution	2040022206	0
Hawaii_GasDistribution	2040022208	0
Hawaii_GasDistribution	2040022210	0
Hawaii_GasDistribution	2040022212	0
Hawaii_GasDistribution	2040022214	0
Hawaii_GasDistribution	2040022216	0
Hawaii_GasDistribution	2040022218	0
Hawaii_GasDistribution	2040022220	0
Hawaii_GasDistribution	2040022222	0
Hawaii_GasDistribution	2040042200	0
Hawaii_GasDistribution	2040042202	0
Hawaii_GasDistribution	2040042204	0
Hawaii_GasDistribution	2040042206	0
Hawaii_GasDistribution	2040042208	0
Hawaii_GasDistribution	2040042210	0
Hawaii_GasDistribution	2040042212	0
Hawaii_GasDistribution	2040042214	0
Hawaii_GasDistribution	2040042216	0
Hawaii_GasDistribution	2040042218	0
Hawaii_GasDistribution	2040042220	0
Hawaii_GasDistribution	2040042222	0
Hawaii_GasDistribution	2040062200	0
Hawaii_GasDistribution	2040062202	0
Hawaii_GasDistribution	2040062204	0
Hawaii_GasDistribution	2040062206	0
Hawaii_GasDistribution	2040062208	0
Hawaii_GasDistribution	2040062210	0
Hawaii_GasDistribution	2040062212	0
Hawaii_GasDistribution	2040062214	0
Hawaii_GasDistribution	2040062216	0
Hawaii_GasDistribution	2040062218	0
Hawaii_GasDistribution	2040062220	0
Hawaii_GasDistribution	2040062222	0
Hawaii_GasDistribution	2040082200	0
Hawaii_GasDistribution	2040082202	0
Hawaii_GasDistribution	2040082204	0
Hawaii_GasDistribution	2040082206	0
Hawaii_GasDistribution	2040082208	0
Hawaii_GasDistribution	2040082210	0
Hawaii_GasDistribution	2040082212	0
Hawaii_GasDistribution	2040082214	0
Hawaii_GasDistribution	2040082216	0
Hawaii_GasDistribution	2040082218	0
Hawaii_GasDistribution	2040082220	0
Hawaii_GasDistribution	2040082222	0
Hawaii_GasDistribution	2040102200	0
Hawaii_GasDistribution	2040102202	0
Hawaii_GasDistribution	2040102204	0
Hawaii_GasDistribution	2040102206	0
Hawaii_GasDistribution	2040102208	0
Hawaii_GasDistribution	2040102210	0
Hawaii_GasDistribution	2040102212	0
Hawaii_GasDistribution	2040102214	0
Hawaii_GasDistribution	2040102216	0
Hawaii_GasDistribution	2040102218	0
Hawaii_GasDistribution	2040102220	0
Hawaii_GasDistribution	2040102222	0
Hawaii_GasDistribution	2040122200	0
Hawaii_GasDistribution	2040122202	0
Hawaii_GasDistribution	2040122204	0
Hawaii_GasDistribution	2040122206	0
Hawaii_GasDistribution	2040122208	0
Hawaii_GasDistribution	2040122210	0
Hawaii_GasDistribution	2040122212	0
Hawaii_GasDistribution	2040122214	0
Hawaii_GasDistribution	2040122216	0
Hawaii_GasDistribution	2040122218	0
Hawaii_GasDistribution	2040122220	0
Hawaii_GasDistribution	2040122222	0
Hawaii_GasService	2020020200	0
Hawaii_GasService	2020020202	0
Hawaii_GasService	2020020204	0
Hawaii_GasService	2020020206	0
Hawaii_GasService	2020020208	0
Hawaii_GasService	2020020210	0
Hawaii_GasService	2020020212	0
Hawaii_GasService	2020020214	0
Hawaii_GasService	2020020216	0
Hawaii_GasService	2020020218	0
Hawaii_GasService	2020020220	0
Hawaii_GasService	2020020222	0
Hawaii_GasService	2020040200	0
Hawaii_GasService	2020040202	0
Hawaii_GasService	2020040204	0
Hawaii_GasService	2020040206	0
Hawaii_GasService	2020040208	0
Hawaii_GasService	2020040210	0
Hawaii_GasService	2020040212	0
Hawaii_GasService	2020040214	0
Hawaii_GasService	2020040216	0
Hawaii_GasService	2020040218	0
Hawaii_GasService	2020040220	0
Hawaii_GasService	2020040222	0
Hawaii_GasService	2020060200	0
Hawaii_GasService	2020060202	0
Hawaii_GasService	2020060204	0
Hawaii_GasService	2020060206	0
Hawaii_GasService	2020060208	0
Hawaii_GasService	2020060210	0
Hawaii_GasService	2020060212	0
Hawaii_GasService	2020060214	0
Hawaii_GasService	2020060216	0
Hawaii_GasService	2020060218	0
Hawaii_GasService	2020060220	0
Hawaii_GasService	2020060222	0
Hawaii_GasService	2020080200	0
Hawaii_GasService	2020080202	0
Hawaii_GasService	2020080204	0
Hawaii_GasService	2020080206	0
Hawaii_GasService	2020080208	0
Hawaii_GasService	2020080210	0
Hawaii_GasService	2020080212	0
Hawaii_GasService	2020080214	0
Hawaii_GasService	2020080216	0
Hawaii_GasService	2020080218	0
Hawaii_GasService	2020080220	0
Hawaii_GasService	2020080222	0
Hawaii_GasService	2020100200	0
Hawaii_GasService	2020100202	0
Hawaii_GasService	2020100204	0
Hawaii_GasService	2020100206	0
Hawaii_GasService	2020100208	0
Hawaii_GasService	2020100210	0
Hawaii_GasService	2020100212	0
Hawaii_GasService	2020100214	0
Hawaii_GasService	2020100216	0
Hawaii_GasService	2020100218	0
Hawaii_GasService	2020100220	0
Hawaii_GasService	2020100222	0
Hawaii_GasService	2020120200	0
Hawaii_GasService	2020120202	0
Hawaii_GasService	2020120204	0
Hawaii_GasService	2020120206	0
Hawaii_GasService	2020120208	0
Hawaii_GasService	2020120210	0
Hawaii_GasService	2020120212	0
Hawaii_GasService	2020120214	0
Hawaii_GasService	2020120216	0
Hawaii_GasService	2020120218	0
Hawaii_GasService	2020120220	0
Hawaii_GasService	2020120222	0
Hawaii_GasService	2022020600	0
Hawaii_GasService	2022020602	0
Hawaii_GasService	2022020604	0
Hawaii_GasService	2022020606	0
Hawaii_GasService	2022020608	0
Hawaii_GasService	2022020610	0
Hawaii_GasService	2022020612	0
Hawaii_GasService	2022020614	0
Hawaii_GasService	2022020616	0
Hawaii_GasService	2022020618	0
Hawaii_GasService	2022020620	0
Hawaii_GasService	2022020622	0
Hawaii_GasService	2022040600	0
Hawaii_GasService	2022040602	0
Hawaii_GasService	2022040604	0
Hawaii_GasService	2022040606	0
Hawaii_GasService	2022040608	0
Hawaii_GasService	2022040610	0
Hawaii_GasService	2022040612	0
Hawaii_GasService	2022040614	0
Hawaii_GasService	2022040616	0
Hawaii_GasService	2022040618	0
Hawaii_GasService	2022040620	0
Hawaii_GasService	2022040622	0
Hawaii_GasService	2022060600	0
Hawaii_GasService	2022060602	0
Hawaii_GasService	2022060604	0
Hawaii_GasService	2022060606	0
Hawaii_GasService	2022060608	0
Hawaii_GasService	2022060610	0
Hawaii_GasService	2022060612	0
Hawaii_GasService	2022060614	0
Hawaii_GasService	2022060616	0
Hawaii_GasService	2022060618	0
Hawaii_GasService	2022060620	0
Hawaii_GasService	2022060622	0
Hawaii_GasService	2022080600	0
Hawaii_GasService	2022080602	0
Hawaii_GasService	2022080604	0
Hawaii_GasService	2022080606	0
Hawaii_GasService	2022080608	0
Hawaii_GasService	2022080610	0
Hawaii_GasService	2022080612	0
Hawaii_GasService	2022080614	0
Hawaii_GasService	2022080616	0
Hawaii_GasService	2022080618	0
Hawaii_GasService	2022080620	0
Hawaii_GasService	2022080622	0
Hawaii_GasService	2022100600	0
Hawaii_GasService	2022100602	0
Hawaii_GasService	2022100604	0
Hawaii_GasService	2022100606	0
Hawaii_GasService	2022100608	0
Hawaii_GasService	2022100610	0
Hawaii_GasService	2022100612	0
Hawaii_GasService	2022100614	0
Hawaii_GasService	2022100616	0
Hawaii_GasService	2022100618	0
Hawaii_GasService	2022100620	0
Hawaii_GasService	2022100622	0
Hawaii_GasService	2022120600	0
Hawaii_GasService	2022120602	0
Hawaii_GasService	2022120604	0
Hawaii_GasService	2022120606	0
Hawaii_GasService	2022120608	0
Hawaii_GasService	2022120610	0
Hawaii_GasService	2022120612	0
Hawaii_GasService	2022120614	0
Hawaii_GasService	2022120616	0
Hawaii_GasService	2022120618	0
Hawaii_GasService	2022120620	0
Hawaii_GasService	2022120622	0
Hawaii_GasService	2025021000	0
Hawaii_GasService	2025021002	0
Hawaii_GasService	2025021004	0
Hawaii_GasService	2025021006	0
Hawaii_GasService	2025021008	0
Hawaii_GasService	2025021010	0
Hawaii_GasService	2025021012	0
Hawaii_GasService	2025021014	0
Hawaii_GasService	2025021016	0
Hawaii_GasService	2025021018	0
Hawaii_GasService	2025021020	0
Hawaii_GasService	2025021022	0
Hawaii_GasService	2025041000	0
Hawaii_GasService	2025041002	0
Hawaii_GasService	2025041004	0
Hawaii_GasService	2025041006	0
Hawaii_GasService	2025041008	0
Hawaii_GasService	2025041010	0
Hawaii_GasService	2025041012	0
Hawaii_GasService	2025041014	0
Hawaii_GasService	2025041016	0
Hawaii_GasService	2025041018	0
Hawaii_GasService	2025041020	0
Hawaii_GasService	2025041022	0
Hawaii_GasService	2025061000	0
Hawaii_GasService	2025061002	0
Hawaii_GasService	2025061004	0
Hawaii_GasService	2025061006	0
Hawaii_GasService	2025061008	0
Hawaii_GasService	2025061010	0
Hawaii_GasService	2025061012	0
Hawaii_GasService	2025061014	0
Hawaii_GasService	2025061016	0
Hawaii_GasService	2025061018	0
Hawaii_GasService	2025061020	0
Hawaii_GasService	2025061022	0
Hawaii_GasService	2025081000	0
Hawaii_GasService	2025081002	0
Hawaii_GasService	2025081004	0
Hawaii_GasService	2025081006	0
Hawaii_GasService	2025081008	0
Hawaii_GasService	2025081010	0
Hawaii_GasService	2025081012	0
Hawaii_GasService	2025081014	0
Hawaii_GasService	2025081016	0
Hawaii_GasService	2025081018	0
Hawaii_GasService	2025081020	0
Hawaii_GasService	2025081022	0
Hawaii_GasService	2025101000	0
Hawaii_GasService	2025101002	0
Hawaii_GasService	2025101004	0
Hawaii_GasService	2025101006	0
Hawaii_GasService	2025101008	0
Hawaii_GasService	2025101010	0
Hawaii_GasService	2025101012	0
Hawaii_GasService	2025101014	0
Hawaii_GasService	2025101016	0
Hawaii_GasService	2025101018	0
Hawaii_GasService	2025101020	0
Hawaii_GasService	2025101022	0
Hawaii_GasService	2025121000	0
Hawaii_GasService	2025121002	0
Hawaii_GasService	2025121004	0
Hawaii_GasService	2025121006	0
Hawaii_GasService	2025121008	0
Hawaii_GasService	2025121010	0
Hawaii_GasService	2025121012	0
Hawaii_GasService	2025121014	0
Hawaii_GasService	2025121016	0
Hawaii_GasService	2025121018	0
Hawaii_GasService	2025121020	0
Hawaii_GasService	2025121022	0
Hawaii_GasService	2030021400	0
Hawaii_GasService	2030021402	0
Hawaii_GasService	2030021404	0
Hawaii_GasService	2030021406	0
Hawaii_GasService	2030021408	0
Hawaii_GasService	2030021410	0
Hawaii_GasService	2030021412	0
Hawaii_GasService	2030021414	0
Hawaii_GasService	2030021416	0
Hawaii_GasService	2030021418	0
Hawaii_GasService	2030021420	0
Hawaii_GasService	2030021422	0
Hawaii_GasService	2030041400	0
Hawaii_GasService	2030041402	0
Hawaii_GasService	2030041404	0
Hawaii_GasService	2030041406	0
Hawaii_GasService	2030041408	0
Hawaii_GasService	2030041410	0
Hawaii_GasService	2030041412	0
Hawaii_GasService	2030041414	0
Hawaii_GasService	2030041416	0
Hawaii_GasService	2030041418	0
Hawaii_GasService	2030041420	0
Hawaii_GasService	2030041422	0
Hawaii_GasService	2030061400	0
Hawaii_GasService	2030061402	0
Hawaii_GasService	2030061404	0
Hawaii_GasService	2030061406	0
Hawaii_GasService	2030061408	0
Hawaii_GasService	2030061410	0
Hawaii_GasService	2030061412	0
Hawaii_GasService	2030061414	0
Hawaii_GasService	2030061416	0
Hawaii_GasService	2030061418	0
Hawaii_GasService	2030061420	0
Hawaii_GasService	2030061422	0
Hawaii_GasService	2030081400	0
Hawaii_GasService	2030081402	0
Hawaii_GasService	2030081404	0
Hawaii_GasService	2030081406	0
Hawaii_GasService	2030081408	0
Hawaii_GasService	2030081410	0
Hawaii_GasService	2030081412	0
Hawaii_GasService	2030081414	0
Hawaii_GasService	2030081416	0
Hawaii_GasService	2030081418	0
Hawaii_GasService	2030081420	0
Hawaii_GasService	2030081422	0
Hawaii_GasService	2030101400	0
Hawaii_GasService	2030101402	0
Hawaii_GasService	2030101404	0
Hawaii_GasService	2030101406	0
Hawaii_GasService	2030101408	0
Hawaii_GasService	2030101410	0
Hawaii_GasService	2030101412	0
Hawaii_GasService	2030101414	0
Hawaii_GasService	2030101416	0
Hawaii_GasService	2030101418	0
Hawaii_GasService	2030101420	0
Hawaii_GasService	2030101422	0
Hawaii_GasService	2030121400	0
Hawaii_GasService	2030121402	0
Hawaii_GasService	2030121404	0
Hawaii_GasService	2030121406	0
Hawaii_GasService	2030121408	0
Hawaii_GasService	2030121410	0
Hawaii_GasService	2030121412	0
Hawaii_GasService	2030121414	0
Hawaii_GasService	2030121416	0
Hawaii_GasService	2030121418	0
Hawaii_GasService	2030121420	0
Hawaii_GasService	2030121422	0
Hawaii_GasService	2035021800	0
Hawaii_GasService	2035021802	0
Hawaii_GasService	2035021804	0
Hawaii_GasService	2035021806	0
Hawaii_GasService	2035021808	0
Hawaii_GasService	2035021810	0
Hawaii_GasService	2035021812	0
Hawaii_GasService	2035021814	0
Hawaii_GasService	2035021816	0
Hawaii_GasService	2035021818	0
Hawaii_GasService	2035021820	0
Hawaii_GasService	2035021822	0
Hawaii_GasService	2035041800	0
Hawaii_GasService	2035041802	0
Hawaii_GasService	2035041804	0
Hawaii_GasService	2035041806	0
Hawaii_GasService	2035041808	0
Hawaii_GasService	2035041810	0
Hawaii_GasService	2035041812	0
Hawaii_GasService	2035041814	0
Hawaii_GasService	2035041816	0
Hawaii_GasService	2035041818	0
Hawaii_GasService	2035041820	0
